,School,CourseID,Descriptions
162,2011CornellSUPERTRIMMED_spaced,FDSC 6040 Chemistry of Dairy Products ,"Fall. 2 credits. Limited to 16 students. Prerequisites: introductory organic and biochemistry, food chemistry, and dairy foods processing courses or permission of instructor. Letter grades only. Offered alternate years. D. M. Barbano. Detailed study of milk constituents and their properties. Covers the chemical and physical changes that occur in dairy products before, during, and after processing. Emphasizes current research in dairy chemistry. "
163,2011CornellSUPERTRIMMED_spaced,FDSC 6080 Che mo metric Methods in Food Science ,"Fall. 2 credits. Prerequisites: basic statistics and chemistry course or permission of instructor. S–U or letter grades. Offered alternate years. K. J. Siebert. Food science applications using multivariate statistical methods (che mo metrics) include extracting information from large datasets, modeling molecular and product properties, optimizing analytical methods and processing operations, discerning relationships between product composition and sensory properties, identifying cultivars or species, and detecting adulteration. The techniques covered are also applicable to many other problems in biology and chemistry. [FDSC 6160 Flavors—Analysis and Applications Spring. 2 credits. S–U or letter grades. Lec, disc. Offered alternate years; next offered 2011–2012. H. T. Lawless and T. E. Acree. Surveys taste, aroma and volatile flavors, and trigeminal stimuli from the perspectives of chemical structures, methods of analysis, and uses and interactions in food systems. Also discusses recent advances in the physiology of taste and smell.] "
164,2011CornellSUPERTRIMMED_spaced,FDSC 8900 Master’s-Level Thesis Research ,Fall or spring. Credit TBA; max. 12. Prerequisites: master’s candidates; permission of Special Committee chair. S–U grades only. Graduate faculty. 
165,2011CornellSUPERTRIMMED_spaced,FDSC 9900 Doctoral-Level Thesis Research ,Fall or spring. Credit TBA. Maximum of 12 credits. Prerequisites: doctoral students who have passed “A” exam; permission of Special Committee chair. S–U grades only. Graduate faculty. 
166,2011CornellSUPERTRIMMED_spaced,HORT 1101 Horticultural Science and Systems ,"Fall. 4 credits. I. A. Merwin. Science and technology of horticultural plants grown for foods and beverages and ornamental, landscape, or recreational purposes. Lectures, labs, and field trips involve natural history and evolution of horticultural plants, botany and physiology, sustainable management of soil, water and plant nutrition, breeding and propagation, ecological and landscape functions, and integrated design and management of horticultural plantings and production systems. "
167,2011CornellSUPERTRIMMED_spaced,HORT 3100 Production and Marketing of Greenhouse Crops ,"Spring. 4 credits. Prerequisites: HORT 1101 and any other horticulture course; junior standing preferred. Letter grades only. Cost of required three-day field trip: approx. $100. Offered odd-numbered years. W. B. Miller. Covers basics of establishing a greenhouse operation, growing crops in optimized environments, and serving niche or mass market. Discusses technology basics including structures and equipment, systems for heating and cooling, lighting, irrigating and fertilizing, material handling, environmental stewardship, integrated pest management, and production management. Also covers world centers of greenhouse crop production; culture of cut, pot, bedding, vegetable, and fruit crops in greenhouses, emphasizing predictive harvesting through environmental, physical, and chemical management of growth and development. Each student grows one or more crops. "
168,2011CornellSUPERTRIMMED_spaced,HORT 3500 Principles of Vegetable Production ,"Fall. 3 credits. Prerequisite: HORT 1101, CSS 2600, or equivalent. Letter grades only. Two Sat. field trips; students responsible for cost of their meals. Offered even-numbered years. R. R. Bell in der and S. Reiners. Commercial vegetable production from variety selection to post harvest. Topics include crop physiology and culture, soil and pest management, stand establishment, marketing, and history of production. Term project required. Field trips to large-scale conventional, small, diversified, and organic farms are planned early in the semester. "
169,2011CornellSUPERTRIMMED_spaced,HORT 4400 Restoration Ecology ,"Fall. 5 credits. Prerequisites: upper-division or graduate standing and permission of instructor. Letter grades only. Lec, lab, plus several weekends. T. H. Whitlow. Draws concepts from ecology, hydrology, soil science, and conservation biology and applies these in both principle and practice to the rapidly evolving field of restoration ecology. Through lectures, reading, and discussion, site visits to active restoration sites, and a real-world class project, students learn and practice skills needed to develop restoration plans for a variety of situations. "
170,2011CornellSUPERTRIMMED_spaced,HORT 4950 Undergraduate Seminar— Current Topics in Horticulture ,Fall and spring. 1 credit; may be taken four times for 1 credit per semester. Graduate students should enroll in HORT 6000. S–U grades only. N. S. Mattson. Undergraduate participation in weekly departmental seminar series. 
171,2011CornellSUPERTRIMMED_spaced,HORT 4960 Internship in Horticulture ,Fall or spring. Variable credit. Prerequisite: permission of student’s advisor in advance of participation in internship programs. S–U or letter grades. Students must register using individual study form (available in 140 Roberts Hall) signed by faculty member who will supervise study and assign grade. All 4960 internship courses must adhere to the CALS guidelines at www.cals.cornell.edu/cals/ current/student-research/internship/index. cfm. Staff. 
172,2011CornellSUPERTRIMMED_spaced,HORT 4970 Individual Study in Horticulture ,Fall or spring. Variable credit. Prerequisite: permission of instructor(s). S–U or letter grades. Students must register using individual study form (available in 140 Roberts Hall). Staff. Undergraduate individual study in horticultural sciences under the direction of one or more faculty members. 
173,2011CornellSUPERTRIMMED_spaced,HORT 4980 Undergraduate Teaching Experience ,"Fall or spring. Variable credit. Prerequisites: previous en roll ment in course to be taught or equivalent, and written permission of instructor. S–U or letter grades. Students must register using individual study form (available in 140 Roberts Hall). Staff. Designed to give qualified undergraduate students teaching experience through actual involvement in planning and teaching horticultural sciences courses under the supervision of departmental faculty members. May include leading discussion sections; preparing, assisting in, or teaching laboratories; and tutoring. "
174,2011CornellSUPERTRIMMED_spaced,HORT 4990 Undergraduate Research ,Fall or spring. Variable credit. Prerequisite: permission of instructor. S–U or letter grades. Students must register using individual study form (available in 140 Roberts Hall.) Staff. Undergraduate research projects in horticultural sciences. 
175,2011CornellSUPERTRIMMED_spaced,HORT 5900 Master of Professional Studies (Agriculture) Project ,"Fall or spring. 1–6 credits; 6 credits max. toward M.P.S. (agriculture) degree. Requirement for M.P.S. (agriculture) candidates in respective graduate fields of horticulture. S–U or letter grades. Staff. Comprehensive project emphasizing the application of principles and practices to professional horticultural teaching, extension, and research programs and situations. "
176,2011CornellSUPERTRIMMED_spaced,HORT 6000 Seminar in Horticulture ,"Fall and spring. 1 credit. Requirement for graduate students majoring or minoring in horticulture. Undergraduate students enroll in HORT 4950. S–U grades only. N. S. Mattson. Weekly seminars consisting of graduate student research project reports, faculty research topics, as well as guest speakers from other universities and/or industry. "
177,2011CornellSUPERTRIMMED_spaced,HORT 6100 Extension Volunteer Development in Garden-Based Learning ,"Fall. 2 credits. Prerequisite: course work in horticulture and related fields. Undergraduate plant sciences students by permission of instructor. Offered even-numbered years. L. J. Bushway. An extension/outreach training course for graduate entomology, pathology, and horticulture students. Learn skills to effectively develop knowledge of adult volunteers in garden-based learning programs. With guidance, develop and pilot a volunteer training session on an introductory horticultural science topic appropriate to your interest and experience. "
178,2011CornellSUPERTRIMMED_spaced,HORT 6170 Advanced Analytical Methods for Plant Systems ,"Spring. 2 credits. Prerequisites: one year of general chemistry, one semester of organic chemistry, and plant physiology. Letter grades only. Offered odd-numbered years. L. Cheng. Principles and practical applications of selected laboratory methods in the plant and environmental sciences. Emphasizes enhancement of laboratory technique and problem-solving skills. Discusses suitability of various procedures for measuring important plant and soil components. Analytical techniques are chosen from elemental analysis by combustion or flow analysis, gas chromatography, HPLC, electrophoresis, electrochemical assays, enzyme assays, bio as says, and mass spectrometry. "
179,2011CornellSUPERTRIMMED_spaced,HORT 7000 Graduate Teaching Experience ,"Fall or spring. Variable credit. Prerequisites: permission of instructor; graduate standing. Undergraduates should enroll in HORT 4980. S–U or letter grades. Staff. Designed to give graduate students teaching experience through involvement in planning and teaching courses under the supervision of departmental faculty members. May include leading discussion sections; preparing, assisting in, or teaching lectures and laboratories; and tutoring. "
180,2011CornellSUPERTRIMMED_spaced,"INFO 4910 Teaching in Information Science, Systems, and Technology ","Fall, spring. Variable credit. Involves working as a TA in a course in the information science, systems, and technology major. [INFO 5150 Culture, Law, and Politics of the Internet (SBA)] "
181,2011CornellSUPERTRIMMED_spaced,IARD 2020 Perspectives in International Agriculture and Rural Development ,"Fall. 3 credits. R. Nelson and R. Herdt. Designed to enable students to gain an understanding of major issues in international agricultural development. The course provides an overview of world poverty and hunger and of varying perspectives on approaches being taken to address these and related problems. Students characterize the state of agriculture and rural livelihoods in selected developing countries, and analyze how innovations in agriculture in these countries can contribute to rural development. "
182,2011CornellSUPERTRIMMED_spaced,LATA 4010) ,"Fall. 2 credits. T. Tucker and D. Castillo. Acquaints students with fundamental cultural, historical, sociopolitical, literary, anthropological, health, agricultural, and development issues in southern Mexico. The lectures/discussions establish the global and regional contexts for better trans cultural understanding. This course may be taken as a stand-alone survey course in international agriculture and rural development or in Latin American studies. However, it is primarily a preparatory course for participants selected to participate in the spring-semester course Experience Latin America II: Chiapas Edition (IARD or LATA 6010), which includes a field study trip to southern Mexico (Chiapas during the January intersession). "
183,2011CornellSUPERTRIMMED_spaced,IARD 4970 Independent Study in IARD ,Fall and spring. 1–3 credits. Prerequisite: permission of instructor. S–U or letter grades. Students must register using independent study form (available in 140 Roberts Hall). Staff. Allows students the opportunity to investigate special interests that are not treated in regularly scheduled courses. The student develops a plan of study to pursue under the direction of a faculty member. 
184,2011CornellSUPERTRIMMED_spaced,IARD 5990 International Agriculture and Rural Development M.P.S. Project Paper ,Fall and spring. 1–6 credits; maximum of 6 credits may be applied toward M.P.S. degree requirements. Prerequisite: M.P.S. candidates in field of international agriculture and rural development (IARD). S–U grades only. S. Kyle. Problem-solving project entailing either fieldwork and/or library work. The aim of the project is to give students supervised experience in dealing intellectually and analytically with a professional problem related to a substantive area of international agriculture and rural development. 
185,2011CornellSUPERTRIMMED_spaced,IARD 6990 International Agriculture and Rural Development M.P.S. Project Seminar ,"Fall, spring. 1 credit. Prerequisite: required for, and limited to, M.P.S. IARD students or permission of instructor. S–U grades only. S. C. Kyle. Provides students with the opportunity to develop and present their special projects. Also serves as a forum for discussion of current issues in low-income agricultural and rural development, with particular attention to interdisciplinary complexities. "
186,2011CornellSUPERTRIMMED_spaced,LA 1410 Grounding in Landscape Architecture ,"Fall. 4 credits. Limited to 15 students. Letter grades only. Fee for required package of drafting equipment plus materials for projects: approx. $300. Introduction to the representation and design of landscapes and to working in a studio setting. Uses freehand drawing, measured drawing, and model making to understand design principles of the landscape within a cultural and ecological paradigm. "
187,2011CornellSUPERTRIMMED_spaced,LA 1420 Grounding in Landscape Architecture ,"Spring. 4 credits. Limited to approx. 20 students. Prerequisite: freshman landscape arch it ecture majors or permission of instructor. Required drafting equipment plus project supplies: approx. $250. Applies fundamentals of landscape design to small-scale site-planning projects. Work in the studio introduces students to the design process, design principles, construction materials, planting design, and graphics. "
188,2011CornellSUPERTRIMMED_spaced,LA 2010 Medium of the Landscape ,"Fall. 5 credits. Prerequisite: landscape arch it ecture majors. Required drafting equipment, supplies, and fees: approx. $200; field trip: approx. $250. Studio course emphasizing the design process and principles involved in organizing and giving form to outdoor space through the use of structures, vehicular and pedestrian circulation systems, earth forms, water, and vegetation. "
189,2011CornellSUPERTRIMMED_spaced,LA 2020 Medium of the Landscape ,"Spring. 5 credits. Prerequisite: LA 2010 with grade of C or better. Supplies and fees: approx. $250; field trip: approx. $250. Focuses on the role of materials in design, design theory, and design vocabulary associated with landscape arch it ecture projects. [LA 2150 Writing Seminar: Engaging Places Fall. 4 credits. Lec. Next offered 2011– 2012. A. Hammer. Explores how places come to be what they are, how they shape—and are shaped by— the people who live in them, how they become coordinates for plotting both a culture’s biography and the meaning of a life. While the course serves as an introduction to cultural landscape studies, or the interaction of people and place, its focus is on writing: how do we represent the complexity of a place and our relation to it?] "
190,2011CornellSUPERTRIMMED_spaced,LA 2820 Photography and the American Landscape (CA) (LA) ,"Fall. 3 credits. A. Hammer. Interdisciplinary study of the relationship between photography, the American landscape, and cultural meaning. Topics include representation and perception, photography and painting in the 19th century, expeditionary surveys and national identity, pictorial is m, the American sublime, photography and tourism, modernism and postmodernism, the industrial landscape and American ruins, and contemporary practice. "
191,2011CornellSUPERTRIMMED_spaced,LA 3160 Site Engineering ,"Fall. 5 credits. Lectures and studio projects dealing with earthwork estimating; storm water management, site surveys, site layout, and horizontal and vertical road alignment. "
192,2011CornellSUPERTRIMMED_spaced,LA 4010 Urban Design Studio ,Fall. 5 credits. This studio focuses on the integration of theory and practice in landscape arch it ecture at the urban scale. Urban design methods and strategies are introduced and applied to city-scaled projects including community engagement. Students are engaged in contemporary urban design strategies and methodologies. 
193,2011CornellSUPERTRIMMED_spaced,LA 4120 Professional Practice ,"Fall. 1 credit. Presents the student with an understanding of the emerging role of the professional landscape arch it ect. The course helps students explore various types of practice and introduces the problems and opportunities students may encounter in an office or in other professional situations. Topics include job-seeking preparation, practice diversity, marketing professional services, office and project management, construction management, and ethics. "
194,2011CornellSUPERTRIMMED_spaced,LA 4860/7910 Place making by Design ,"Fall. 3 credits. Limited to 20 students. Priority given to juniors, seniors, and graduate students. S–U or letter grades. P. Horr ig an. Seminar providing an understanding of contemporary planning and landscape arch it ecture design strategies that reaffirm and reclaim a sense of place. Readings and discussions focus on the theory and practice of place making as represented in the literature and in built works. Addresses the following questions: What constitutes a place-based design approach and what distinguishes it from other more conventional design approaches? Who are the key players shaping the theory and practice of place making? "
195,2011CornellSUPERTRIMMED_spaced,LA 4970 Individual Study in Landscape Architecture ,Fall or spring. 1–5 credits; may be repeated for credit. Students must register using independent study form (available in 140 Roberts Hall). S–U or letter grades. Work on special topics by individuals or small groups. 
196,2011CornellSUPERTRIMMED_spaced,LA 4980 Undergraduate Teaching ,Fall or spring. 1–2 credits. Prerequisites: previous en roll ment in course to be taught and permission of instructor. Students must register using independent study form (available in 140 Roberts Hall). Designed to give qualified undergraduates experience through actual involvement in planning and teaching courses under the supervision of department faculty members. 
197,2011CornellSUPERTRIMMED_spaced,LA 5820 Photography and the American Landscape ,"Fall. 3 credits. A. Hammer. Interdisciplinary study of the relationship between photography, the American landscape, and cultural meaning. Topics include representation and perception, photography and painting in the 19th century, expeditionary surveys and national identity, pictorial is m, the American sublime, photography and tourism, modernism and postmodernism, the industrial landscape and American ruins, and contemporary practice. "
198,2011CornellSUPERTRIMMED_spaced,LA 6160 Site Engineering ,"Fall. 5 credits. Lectures and studio projects dealing with earthwork estimating, storm water management, site surveys, site layout, and horizontal and vertical road alignment. "
199,2011CornellSUPERTRIMMED_spaced,LA 7020 Advanced Design Studio ,"Spring. 5 credits. This advanced design studio provides students in the final year of the graduate program in Landscape Architecture with the opportunity to work on complex, real-time projects. The overarching goal of this course is to test the student’s theoretical, methodological, technical, and representational competency and ability to engage with a range of scales and issues. Through intensive studio work, seminar sessions, independent research, and site visits students gain the knowledge and skills necessary to develop sound and creative solutions to environmental design problems. "
200,2011CornellSUPERTRIMMED_spaced,LA 8900 Master’s Thesis in Landscape Architecture ,"Fall or spring. 9 credits. Independent research, under faculty guidance leading to the development of a comprehensive and defensible design or study related to the field of landscape arch it ecture. Work is expected to be completed in final semester of en roll ment. "
201,2011CornellSUPERTRIMMED_spaced,NTRES 2010 Environmental Conservation ,"Spring. 3 credits. J. Yavitt. Our lives increasingly are touched by questions about environmental degradation at local, regional, and global scales. Business as usual is being challenged. This course stimulates students to go beyond the often simplistic portraits of the environmental dilemma offered by the mass media to gain a firmer basis for responsible citizenship and action on environmental issues. "
202,2011CornellSUPERTRIMMED_spaced,NTRES 2670 Introduction to Conservation Biology (also BIOEE) ,"Fall. 2 or 3 credits, 3 credits with disc sec, two Sat a.m. field trips, and two essays. May not be taken for credit after NTRES 4100. For course description, see BIOEE 2670. [NTRES 2830 DNA, Genes, and Conserving Genetic Diversity 4 credits. Prerequisite: BIOEE 1780. Letter grades only. Lec/lab. M. Hare. Covers genetic principles as they relate to population biology and biodiversity; recommended as a preliminary to upper-level ecology, evolution, and natural resource management courses. "
203,2011CornellSUPERTRIMMED_spaced,NTRES 3100 Applied Population Ecology ,"Fall. 3 credits. Prerequisite: completion of calculus (MATH 1106, 1110, or equivalent). Highly recommended: background in biology or ecology. Letter grades only. E. Cooch. In-depth analysis of the ecological factors influencing the natural fluctuation and regulation of animal population numbers. Examines models of single- and multi-species population dynamics, with emphasis on understanding the relationship between ecological processes operating at the individual level and subsequent dynamics at the population level. Significant emphasis is placed on principles as applied to conservation and management. Computer exercises are used to reinforce concepts presented in lecture. "
204,2011CornellSUPERTRIMMED_spaced,NTRES 2100 or permission of instructor. ,"Offered alternate years. C. R. Smith. A course for majors and non majors, focusing on science-based bird conservation and management at the organism, population, community, and landscape levels. "
205,2011CornellSUPERTRIMMED_spaced,NTRES 3140. Offered alternate years. ,"C. R. Smith. A field-oriented course designed to teach skills of bird observation and identification based on the integration of field marks, songs and calls, and habitat cues. "
206,2011CornellSUPERTRIMMED_spaced,NTRES 3320 Introduction to Ethics and Environment (KCM) ,"Fall. 4 credits. J. Tan till o. Introduction to ethics, aesthetics, and epistemology as related to the environment. Asks the question “How should I live?” and explores the implications of different answers to that question for our treatment of nature. Also examines the various approaches to ethics theory; the relations between art, literature, religion, and mortality; the objective nature of value judgments; and the subjective nature of nature. "
207,2011CornellSUPERTRIMMED_spaced,NTRES 3100 or equivalent or permission ,"of instructors. E. G. Cooch and M. P. Hare. Decision making in conservation biology requires measurement and analysis of variation at the genetic, population, and landscape or system levels. Emphasis in this course is on quantitative tools for the formal analysis of variation at all three levels and principles guiding maintenance and management of biological and genetic diversity. "
208,2011CornellSUPERTRIMMED_spaced,NTRES 4240 Landscape Impact Analysis ,"Spring. 4 credits. Prerequisites: junior, senior, or graduate standing; one introductory and one advanced course in ecology, natural resources, or soil ecology. Offered alternate years. B. L. Bedford. Advanced course in applied ecology focusing on environmental impact analysis within the context of watersheds, landscapes, and regions rather than individual development projects. Students examine (1) the regulatory framework for environmental impact assessment, especially cumulative impact assessment; (2) concepts and methods from conservation science, landscape ecology, ecosystem science, bio geochemistry, and urban ecology as these pertain to landscape impact analysis; and (3) examples of environmental impact statements, conservation and resource planning documents, and integrated ecological assessments. Students work in teams to apply these concepts and methods in developing an integrated ecological assessment of a specific, large geographic area (e.g., 10 to 10,000 km2) of the earth. "
209,2011CornellSUPERTRIMMED_spaced,NTRES 4280 Principles and Practices of Applied Wildlife Science ,Spring. 3 credits. Prerequisites: NTRES 3100 or equivalent; permission of instructor. S–U or letter grades. Offered alternate years. P. Curtis. Covers the theory and practice of solving wildlife-related resource issues. Differences between basic and applied wildlife science are discussed. 
210,2011CornellSUPERTRIMMED_spaced,NTRES 4300 Environmental and Natural Resources Policy Processes ,"Spring. 3 credits. Note: Course runs from Nov. 1 through end of spring semester. Prerequisites: junior standing; special application process. Lec. Three meetings in fall semester, beginning approx. Nov. 1; approx. Jan. 5–15 in Washington, D.C.; evening sessions in spring semester. Housing and rental fee approx. $550. Completed applications due by Oct. 14. Applications available by contacting map10@cornell.edu or at www.dnr.cornell. edu/teaching/ugrad/courses. B. A. Knuth. Intensive field-based exploration of the environmental policy process and its conceptual framework. Focuses on defining environmental problems; aggregating interests; agenda-setting; formulating and selecting alternative solutions; implementation and evaluation stages; and roles of lobbyists, legislature, executive, judicial, and other actors. Discussion with policy makers as guest panelists. Research topic requires conducting independent interviews with Washington experts, policy analysis paper, and oral presentation. [NTRES 4320 Human Dimensions of Natural Resource Management] "
211,2011CornellSUPERTRIMMED_spaced,NTRES 4970 Individual Study in Environmental Social Science and Resource Policy ,"Fall, spring, or winter. Credit TBA. Prerequisite: permission of instructor. S–U or letter grades. Students must register using independent study form (available in 140 Roberts Hall). S. R. Bro uss ard-Allred, L. E. Buck, D. J. Decker, J. Enck, K. Kassam, B. Knuth, J. Lassoie, T. B. Lauber, R. Stedman, J. Tan till o, and S. Wolf. Individual study under faculty supervision. Topics in environmental social science resource policy are arranged depending on the interests of students and availability of staff. "
212,2011CornellSUPERTRIMMED_spaced,NTRES 4971 Individual Study in Applied Ecology and Conservation Biology ,"Fall or spring. Credit TBA. Prerequisite: permission of instructor. S–U or letter grades. Students must register using independent study form (available in 140 Roberts Hall). M. Bain, E. Cooch, P. Curtis, W. Fisher, A. Fuller, M. Hare, J. R. Jackson, C. Kraft, J. Lassoie, S. Morreale, L. Rudstam, C. Smith, and P. Sullivan. Individual study under faculty supervision. Topics in applied ecology or conservation biology are arranged depending on the interests of students and availability of staff. "
213,2011CornellSUPERTRIMMED_spaced,NTRES 4972 Individual Study in Ecosystem Science and Biochemistry ,"Fall or spring. Credit TBA. Prerequisite: permission of instructor. S–U or letter grades. Students must register using independent study form (available in 140 Roberts Hall). B. Bedford, B. Blossey, T. Fahey, M. Krasny, R. Schneider, R. Sherman, P. Small id ge, and J. Yavitt. Individual study under faculty supervision. Topics in ecosystem science and bio geochemistry are arranged depending on the interests of students and availability of staff. "
214,2011CornellSUPERTRIMMED_spaced,NTRES 4980 Undergraduate Teaching in Natural Resources ,"Fall and spring. 1–4 credits. Prerequisite: permission of instructor. Students must register using independent study form (available in 140 Roberts Hall). S–U or letter grades. Designed to give students an opportunity to obtain teaching experience by assisting in labs, field trips for designated sections, discussions, and grading. Students gain insight into the organization, preparation, and execution of course plans through application and discussions with instructor. "
215,2011CornellSUPERTRIMMED_spaced,NTRES 4991 Honors Research in Natural Resources ,"Fall or spring. 1–6 credits, variable; may be repeated for credit. Prerequisite: en roll ment in NTRES honors research program; students must register using independent study form (available in 140 Roberts Hall). NTRES staff. Intended for qualified students pursuing the research honors program in natural resources. Students must complete the CALS Honors program application by the third week of the fall semester of their senior year. The research supervisor should be a faculty member or senior research associate within NTRES. "
216,2011CornellSUPERTRIMMED_spaced,NTRES 6120 Wildlife Population Analysis: Techniques and Models ,"Spring. 3 credits. Prerequisites: NTRES 3100 (or equivalent or permission of instructor), college-level math and statistics course. Offered alternate years. E. Cooch. "
217,2011CornellSUPERTRIMMED_spaced,NTRES 6140 Seminar on Selected Topics in Applied Ecology and Conservation Biology ,"Fall and spring. 1–4 credits. Prerequisite: permission of instructor. S–U grades only. Check with department for availability. Staff. Discussion of individual research, current problems, and current literature in applied ecology and conservation biology. Offering varies by semester and subject to availability. "
218,2011CornellSUPERTRIMMED_spaced,NTRES 6160 Seminar on Selected Topics in Ecosystem Science and Bio geochemistry ,"Fall or spring. 1–4 credits. Prerequisite: upper-level undergraduate or graduate standing. S–U grades only. Check with department for availability. Staff. Reviews current literature, student research, and selected topics of interest. "
219,2011CornellSUPERTRIMMED_spaced,NTRES 6200 Spatial Modeling and Analysis (also CSS) ,"Spring. 3 credits. Prerequisites: CSS 4100, CSS 4200, or equivalent, or permission of instructor. W. L. Fisher and S. D. De Gloria. "
220,2011CornellSUPERTRIMMED_spaced,NTRES 6340 International Conservation: Communities and the Management of the World’s Natural Resources ,"Fall. 4 credits, variable. Prerequisite: graduate students; seniors by permission of instructor. Letter grades only; S–U grades by permission of instructor. J. P. Lassoie. For description, see NTRES 4340. Students taking the course for graduate credit are required to read supplemental materials, undertake more complex assignments, and participate in a seminar discussion once a week (TBA) with the instructor and other staff members, in addition to fully participating in NTRES 4340. "
221,2011CornellSUPERTRIMMED_spaced,"PLBR 2010 Plants, Genes, and Global Food Production ","Fall. 3 credits. May be used for partial fulfillment of CALS distribution requirement Physical and Life Sciences. Prerequisite: one year introductory biology or permission of instructor. S. McCouch. Introduction to plant breeding; offers a sense of the importance of the field, tracing its evolution from the pre scientific days of crop domestication to modern applications of biotechnology. Offers examples of how breeding objectives are realized and raises questions about the environmental, social, and economic consequences of intensive food production systems. Emphasizes the connection between the genetics of plants, modern scientific research, and the potential to respond to the growing human demand for food, fiber, fuel, and environmental sustainability. "
222,2011CornellSUPERTRIMMED_spaced,PLBR 4070 Nutritional Quality Improvement of Food Crops ,"Spring. 1 credit. Prerequisite: one majors-level biology course or permission of instructors. S–U or letter grades. L. Li, L. Kochian, and R. Welch. Introduction to bio fortification of crop plants for enhancing their nutritional quality and health-promoting properties. The course discusses strategies to increase the contents of micro nutrients, vitamins, and phytochemicals, as well as the qualities of proteins and lipids with regard to improving food crops for human nutrition and health. "
223,2011CornellSUPERTRIMMED_spaced,PLBR 4460 Plant Cytogenetics Laboratory ,"Spring, two-week module. 1 credit. Prerequisite: genetics course or permission of instructor. Check with department for further information. S–U grades only. "
224,2011CornellSUPERTRIMMED_spaced,PLBR 4960 Internship in Plant Breeding ,"Fall or spring. Variable credit; may be repeated to max. of 6; minimum 60 on-the-job hours per credit granted. Prerequisites: junior or senior in plant breeding; minimum GPA of 3.0 in plant breeding courses; permission of advisor and en roll ment during pre-en roll ment period of semester before internship. S–U grades only. Students must attach to their course en roll ment materials a CALS independent study, research, teaching, or internship form signed by faculty member who will supervise study and assign credits and grade. Staff. On-the-job learning experience under the supervision of professionals in a cooperating organization. A learning contract is written between the faculty supervisor and student, stating the conditions of the work assignment, supervision, and reporting. All 4960 internship courses must adhere to the CALS guidelines at www.cals.cornell.edu/cals/ current/student-research/internship/index.cfm. "
225,2011CornellSUPERTRIMMED_spaced,PLPA 1200 Evolution: Evaluating the Public Debate ,"Fall. 3 credits. Letter grades only. R. Loria. Though we live in a world infused with science and technology, most of the general public and a significant number of Cornell students do not believe in evolution. Evolution, the theory that organisms are connected by genealogy and change over time, is well supported and accepted as true by the scientific community. Nevertheless, there is an emotional debate outside scientific circles about the legitimacy of evolution as an explanation for the diversity of life on earth, and the existence of humans in particular. Readings include books and articles that address the evidence for evolution. Students also analyze the writings of proponents of “Intelligent Design” and study descriptions of the controversy in the popular press, both current and historical. "
226,2011CornellSUPERTRIMMED_spaced,"PLPA 2013 Mushrooms, Molds, and More ","Spring. 3 credits. Fulfills 3 credits of introductory biology for CALS Physical/ Life Sciences distribution requirement for non–life science majors. Limited to 24 students per sec. Letter grades only. G. W. Hudler. Lectures and exams for this course are the same as those in PLPA 2010. However, students in PLPA 2013 also participate in a weekly 55-minute discussion section where they grow mushrooms and other fungi in culture, learn about contemporary classification of fungi, see examples of major taxa growing on natural substrates, and determine whether suspect pathogens really can kill agricultural crops. Students also teach their peers about the fungus world with presentations of their own creation. (CALS non–life science majors can receive college physical/life science distribution credits upon completion of this course but they must register for a letter grade. This course is also on the Arts and Sciences list of supplementary science courses and can be used to satisfy Physical and Biological Sciences distribution requirements in AS.) "
227,2011CornellSUPERTRIMMED_spaced,"PLPA 2015 Mushrooms, Molds, and Molecules ","Spring. 3 credits. Fulfills 3 credits of introductory biology for CALS Physical/ Life Sciences distribution requirement for non–life science majors. Limited to 30 students per sec. Letter grades only. B. G. Turgeon. Lectures and exams for this course are the same as those in PLPA 2010. However, students in PLPA 2015 also participate in a weekly 55-minute discussion section to provide more in-depth exposure to issues raised in 2010 lecture. Experts emphasize that fungi produce myriads of molecules that are beneficial to other organisms (e.g., antibiotics, immunosuppressants, bio control agents) or to themselves (e.g., for development, reproduction, nutrient gathering, stress reduction), or detrimental to other organisms (e.g., toxins, poisons, allergens, hallucinogens). (CALS non–life science majors can receive college physical/life science "
228,2011CornellSUPERTRIMMED_spaced,PLPA 4970 Independent Study in Plant Pathology and Plant-Microbe Biology ,Fall or spring. 1–5 credits. S–U or letter grades. Students must register using independent study form (available in 140 Roberts Hall). An opportunity for independent study of a special topic in mycology or plant pathology under the direction of a faculty member. 
229,2011CornellSUPERTRIMMED_spaced,PLPA 4980 Undergraduate Teaching Experience ,Fall or spring. 1–5 credits. S–U or letter grades. Students must register using independent study form (available in 140 Roberts Hall). Undergraduate teaching assistance in a mycology or plant pathology course by mutual agreement with the instructor. 
230,2011CornellSUPERTRIMMED_spaced,PLPA 4990 Undergraduate Research ,Fall or spring. 3–5 credits. S–U or letter grades. Students must register using independent study form (available in 140 Roberts Hall). Opportunity for research experience under the direction of a faculty member. 
231,2011CornellSUPERTRIMMED_spaced,PLPA 6610 Diagnostic Lab Experience ,Fall and spring. 1 or 2 credits. Priority given to graduate students in plant pathology and plant protection. Recommended: course work or experience in diagnostic techniques. S–U grades only. Requires 3 hours per week per credit hour. T. A. Zitter. For graduate students and advanced undergraduates with a special interest in diagnosing plant diseases. Students work in the Diagnostic Laboratory (plant pathology department) under supervision of the diagnostician. 
