,School,CourseID,Descriptions
288,AlmaSUPERTRIMMED_spaced,ECN 122M Introduction to Game Theory,"SO 4 cr An introduction to the study of game theory as it applies to economics and other disciplines, including political science, psychology, philosophy, and evolutionary biology.  This class focuses on its numerous pr act ical uses, such as formulating business strategy, designing online auctions, and waging war. "
289,AlmaSUPERTRIMMED_spaced,ECN 180 Readings in Economics ,SO  1-4 cr Selected introductory topics in Economics announced in advance. May be taken more than once for credit if topics are different. 
290,AlmaSUPERTRIMMED_spaced,ECN 217 Quantitative Methods ,"SO  4 cr An introduction to a variety of the quantitative methods used in the social sciences.  Students will learn the basic probability and research design theory necessary for understanding and applying quantitative methods in social sciences.  Students will replicate data analyses and conduct their own with real world data. Students will learn to use statistical software, like R. Prerequisite for ECN 317. Prereq: One math class at MTH-110 level or higher, or Permission "
291,AlmaSUPERTRIMMED_spaced,ECN 311, Intermediate Macroeconomics I SO  4 cr UL Models of national income determination. The monetary system and the relationship between money and financial markets. Monetary theory and policy. Explanations of inflation and unemployment. Business cycles and economic growth theory. 
292,AlmaSUPERTRIMMED_spaced,ECN 312, Intermediate Microeconomics SO 4 cr UL Price mechanism and elasticity concepts. Theories of consumer behavior and producer behavior. Pricing in product and resource markets. General equilibrium theory. 
293,AlmaSUPERTRIMMED_spaced,ECN 314 Behavioral Economics,"SO 4 cr UL Study of economic decision-making from based on modified neo-classical assumptions.  Students will explore selected themes from psychology, sociology, and neuroscience. We will also investigate the relevance of behavioral economics to the formation of good public policy. Students will engage with the material through a combination of lectures, discussion, experiments, and research projects. Prereq: ECN-100 level or permission "
294,AlmaSUPERTRIMMED_spaced,ECN 317," Econometrics SO  4 cr UL Survey of standard forecasting techniques in business and economics. Introduces the use of econometric models with emphasis on multiple regression, simulation modeling and time-series analysis. Special attention to applying forecasting techniques to real-world data. "
295,AlmaSUPERTRIMMED_spaced,ECN 318," Mathematical Economics SO  4 cr UL Formal application of mathematical tools to micro- and macroeconomic analysis; algebra, sets, matrix algebra, differential and integral calculus, ordinary and partial differential equations, and finite difference equations. "
296,AlmaSUPERTRIMMED_spaced,ECN 320 Money and Capital Markets,SO 4 cr UL Analysis of money and capital market instruments and financial market interrelationships. Investigates role of financial intermediaries as both suppliers and users of credit. Emphasizes influences of monetary policy and regulations on functioning of U.S. and world credit markets. Prereq: ECN-100 level or Permission. 
297,AlmaSUPERTRIMMED_spaced,ECN 322M Game Theory,"SO 4 cr UL Advanced study of game theory as it applies to economics and other disciplines.  This class focuses on its numerous pr act ical uses, such as formulating business strategy, designing online auctions, and waging war.  ECN 322 students will conduct a topical lecture as part of their final grade.  Students who have completed ECN 122 may not take ECN 322 for credit. Prereq: ECN-100 level or permission "
298,AlmaSUPERTRIMMED_spaced,ECN 326 Economic Development,SO 4 cr UL Seeks to answer the question why some countries are rich and other countries poor. The role of the economist in development will be examined. Prereq: ECN-100 level or permission 
299,AlmaSUPERTRIMMED_spaced,ECN 331 International Trade,"SO 4 cr UL Examines the exchange across international borders of goods, services and factors, and the impacts of this trade on domestic and global economies both in theory and practice. Theories of trade are compared and contrasted to both empirical studies and histories of trade. Topics include free trade, commercial policy, barriers to trade, foreign investment, imperialism and political economy of trade. Prereq: ECN-100 level or permission "
300,AlmaSUPERTRIMMED_spaced,ECN 332," International Finance SO  4 cr UL Examine the principles and pr act ical aspects of international finance. Theories of exchange rate determination are compared and contrasted. Topics include, but are not limited to: comparative advantage, arbitrage, international macroeconomics, foreign exchange issues, global money and capital markets, exchange rate forecasting and interest rate swaps. "
301,AlmaSUPERTRIMMED_spaced,ECN 340," Environmental Economics SO  4 cr UL Survey of both theories and practices of the economics of natural resources and the environment. Topics include: notions of value and property, external i ties, renewable and nonrenewable resources, willingness-to-pay arguments, cost-benefit analysis, natural resource policy, hazardous waste, environmental policy, sustainable development, and environmental racism and class is m. "
302,AlmaSUPERTRIMMED_spaced,ECN 345," Labor Economics SO  4 cr UL Survey the field of labor economics. Topics include the theory of allocation of time, life cycle theory, labor supply, theory of the firm, labor demand, wage determination, human capital theory, occupational wage differentials, and theories of labor market discrimination. "
303,AlmaSUPERTRIMMED_spaced,ECN 380, Topics in Economics SO  4 cr UL Selected topics in economics announced in advance. May be taken more than once for credit if topics are different. 
304,AlmaSUPERTRIMMED_spaced,ECN 499 Economics Independent Study,"4 cr UL Under supervision, student formulates project topic, conducts research and prepares a properly documented paper presenting conclusions and support. Requires instructor permission. "
305,AlmaSUPERTRIMMED_spaced,EDC 100 Introduction to Diverse Learners ,"2 cr An introduction to learners and learning. Students reflect upon their own schooling and learning experiences, applying the different perspectives and theories on learning introduced in the course. Students will consider the diversity of learning styles, aptitudes, interests, intelligence s, and diverse learner backgrounds. They will begin to consider the role and responsibilities of classroom teachers towards all learners, thus developing understandings they will build on throughout the program. Required for elementary certification. Fall/Winter. "
306,AlmaSUPERTRIMMED_spaced,EDC 103 Foundations of Secondary Education ,"1 cr A 40-hour field experience to provide hands-on, realistic yet transitional experience/opportunity for those interested in teaching at the high school or middle school level. Must take EDC-130 concurrently. Fall/Winter Prereq: EDC-130 concurrently "
307,AlmaSUPERTRIMMED_spaced,EDC 105 Introduction to Special Education-Field ,"1 cr Learn to identify patterns of students' strengths and weaknesses, and specify intervention strategies to assist in learning. Introduction to the process of developing, implementing, and evaluating the progress of an IEP.  Includes 30 hours of Elementary/Middle/High placement. Pass/Fail only. Required for Special Education K-12 major. Winter only. Prereq: EDC-150 concurrently "
308,AlmaSUPERTRIMMED_spaced,EDC 120 Teaching in Context,"2 cr Introduction to perspectives on teaching. Historical, philosophical, sociological and comparative frameworks and models of teaching, including learning environments and teaching approaches. Examination of multiple purposes and goals of schooling; ethical and professional responsibilities of teachers to multiple stakeholders.  Required for elementary certification. Fall/Winter "
309,AlmaSUPERTRIMMED_spaced,EDC 130 Foundations of Secondary Education ,"2 cr A beginning course that is meant to help the pre-service teacher understand the realities of teaching and the education profession in general. A foundation to assist the student in making a better, "
310,AlmaSUPERTRIMMED_spaced,EDC 150 Introduction to Special Education ,"2 cr Introduction to characteristics and categories of exceptional children, birth through adulthood.  Learn the rules and regulations concerning provision of special education and related services. Discussion of historical and legal issues. Learn to develop, implement, and evaluate the progress of an IEP. Required for Special Education K-12 major. Winter only. Prereq: EDC-105 concurrently "
311,AlmaSUPERTRIMMED_spaced,EDC 160 Children's Literature,"SL 4 cr This standards-based course introduces students to a body of literature written for children and how it may be used across the curriculum; the interactions between readers, texts, and contexts; and critical issues in the selection and use of children's literature. Students will explore, read, and respond to children's literature in a variety of ways that include preparing collections of literary works and activities for use with children.  Required for elementary certification. Fall/Winter "
312,AlmaSUPERTRIMMED_spaced,EDC 180 Issues and Ideas in Education ,2-4 cr Survey of topics to broaden understanding of teaching and learning. Open to prospective teachers and others interested in education in the United States or in other societies. Course fee. 
313,AlmaSUPERTRIMMED_spaced,EDC 183 Intro to Early Childhood Education ,"SL  4 cr Introduction to the early childhood profession, the nature of the profession, including its philosophical, historical and social foundations and current contextual influences (e.g., demographic and policy influences). Familiarization with various types and models of early childhood programs. Includes discussion of characteristics of developmentally appropriate practice. Learn and apply guidelines for the organization and administration of early childhood programs. Required for Early Childhood Endorsement. Winter only. "
314,AlmaSUPERTRIMMED_spaced,EDC 190 Field Experience in Education ,1-4 cr Arranged assignment in an education setting intended to enhance a student's understanding of teaching and learning. Requires instructor permission. 
315,AlmaSUPERTRIMMED_spaced,EDC 203 Child Development and Education - Field ,"1 cr UL A 40-hour placement in classrooms concurrent with EDC-230. Provides an introduction to the professional roles and responsibilities of teaching all children.  Students will be placed in a home classroom and work closely with that teacher to observe, assist, and work closely with students applying psychology principles and learning theories. Fall/Winter Prereq: Sophomore Standing "
316,AlmaSUPERTRIMMED_spaced,EDC 205 Intro to Learning Disabilities - Field ,"1 cr UL Work with children identified with a learning disability and collaboratively plan interventions/services including diagnosis, assessment, and specific remedial techniques.  Experience the IEP process including the creation of goals and objectives which frame special education children's learning. Identify and discuss rules of confidentiality. Includes 30 hours of Elementary/Middle/High placement. Pass/Fail only. Required for Special Education-Learning Disabilities K-12 major. Winter only. Prereq: EDC-105 and 150; EDC-250 concurrently "
317,AlmaSUPERTRIMMED_spaced,EDC 230 Child Development and Education ,"3 cr UL An overview of psychological theories and research applied to classroom learning.  The course includes study of concepts in human development - cognitive, affective, physical, emotional, moral, and social; study of learning, motivation, and assessment; developmentally appropriate practice; an overview of processes of human development in childhood and adolescence with a focus on socialization and education; and study of the influences of family, community, and culture on education.  Required for elementary and secondary certification. Fall/Winter Prereq: Sophomore Standing; EDC-203 concurrently "
318,AlmaSUPERTRIMMED_spaced,EDC 240 Learning Env and Reflective Teaching ,"4 cr UL Examination of characteristics of productive classroom learning environments.  Analysis of cases of teaching and learning; evaluation of instructional strategies and activities, technologies, and resources that enhance learning for all learners; planning for classroom management.  Includes peer teaching.  Required for elementary and secondary certification. Fall/Winter Prereq: Sophomore Standing "
319,AlmaSUPERTRIMMED_spaced,EDC 250 Introduction to Learning Disabilities ,"3 cr UL Includes the study of the characteristics of children with learning disabilities and interventions/services for these individuals including diagnosis, assessment, and specific remedial techniques. Understand and implement research based theories and philosophies through lesson planning and field placement. Discussion of correlating factors leading to identification. Required for Special Education K-12 major. Winter only. Prereq: EDC-105 and 150; EDC-205 concurrently "
320,AlmaSUPERTRIMMED_spaced,EDC 255 Transition Mgmt in Special Education,"4 cr UL Covers various life management theories in relation to all curriculum subjects. Students develop skills to effectively manage children's behaviors and to be effective classroom managers. Engage in strategic planning in the areas of: study skills, self-management, problem solving, reasoning, coping skills, and self-determination skills. Fall only. Prereq: EDC-105 and 150 "
321,AlmaSUPERTRIMMED_spaced,EDC 262 Mathematical Thinking and Learning ,4 cr UL Investigate particular teaching and learning strategies that may help or hinder different students' learning of mathematics.  Focus on interpreting children's mathematical work and examine central questions in mathematics teaching.  Develop familiarity with available resources and begin the development of skills and attitudes to learn from teaching and other opportunities. May include a service learning component. Required for elementary certification. Winter only. Prereq: Sophomore Standing 
322,AlmaSUPERTRIMMED_spaced,EDC 281 Child Dev and Learning: Birth - Age 8,"4 cr UL Examination of physical, cognitive, social, emotional and other types of development in infancy and early childhood. Addresses the development of children with special needs and linguistically and culturally diverse backgrounds. Students complete 30 hours of field placement in an early childhood setting. Required for Early Childhood Endorsement. Fall only. Course fee. Prereq: EDC-183; Sophomore Standing "
323,AlmaSUPERTRIMMED_spaced,"EDC 282 School, Family  Community Partnerships",2 cr UL Emphasizes the critical role of family-school partnerships in ensuring children's well-being and academic success. Introduction to historical roles of the family and community in early childhood education. Discussion of barriers to family involvement as well as effects of successful family participation. Addresses various types of family involvement and best practice guidelines associated with each type. Explores models for involving communities as partners in children's care and education. Required for Early Childhood Endorsement. May include a service learning component. Winter only. Prereq: Sophomore Standing 
324,AlmaSUPERTRIMMED_spaced,EDC 283 The Care and Edc of Infants and Toddlers ,"1 cr UL A framework for understanding how infants and toddlers grow and learn.  Developmentally appropriate curricula and materials will be examined. Required for Early Childhood Endorsement. Fall only. Prereq: EDC-183, Sophomore Standing "
325,AlmaSUPERTRIMMED_spaced,EDC 301 Elem Science and Social Studies - Field ,"1 cr UL Classroom observation and participation in teaching science and social studies.  Includes 40 hours of classroom placement. Pass/fail only. Required for elementary certification. Fall only. Prereq: TEP Approval; EDC-311, 361, and 363 concurrently "
326,AlmaSUPERTRIMMED_spaced,EDC 302 Teaching Elem Lang Arts and Math - Field ,"1 cr UL Classroom observation and participation in teaching language arts and math.  Includes 40 hours of classroom placement. Pass/fail only. Required for elementary certification. Winter only. Prereq: TEP Approval; EDC 312, 360, and 362 concurrently "
327,AlmaSUPERTRIMMED_spaced,EDC 303 Secondary Ed Methods and Experience ,"1 cr UL Topics and issues in instructional planning, teaching, and assessment are explored in-depth and with particular emphasis on secondary education and specific subject areas.  Students spend 30 hours in secondary classroom placements, working in their major(s) content areas, and will have specialized teaching methods support in those subjects with an emphasis on best practices.  Required for secondary certification.  Fall only. (Specific topics offered as EDC-303B, EDC-303E, EDC-303H, EDC-303MA, EDC-303MU, EDC-303PE, EDC-303S). Prereq: TEP Approval; EDC-311 concurrently "
328,AlmaSUPERTRIMMED_spaced,EDC 311 Topics Seminar A ,"1 cr UL Introduction to issues and topics in instructional planning, differentiation, and instructional strategies. Required for elementary and secondary certification, and EDS major and minor. Fall only. Prereq: TEP Approval or EDS Major or Minor; EDC 301, 361, and 363 concurrently for Elementary majors; EDC-303 concurrently for Secondary majors. "
329,AlmaSUPERTRIMMED_spaced,EDC 312 Topics Seminar B ,"1 cr UL Introduction to issues and topics in the historical context of schooling and current issues in education, assessment, and the professional roles of educators. Required for elementary and secondary certification, and EDS major and minor. Winter only. Prereq: TEP Approval or EDC Major or Minor; EDC-302, 360, and 362 concurrently for Elementary majors. "
330,AlmaSUPERTRIMMED_spaced,EDC 346 Teaching Reading in Middle  Senior High,"4 cr UL Survey of strategies for teaching, diagnosing and improving word recognition, comprehension and study skills. Survey of student language needs and program planning for reading instruction at the middle and senior high school levels. May  include a service learning component. Required for secondary certification. Fall only. Prereq: TEP Approval "
331,AlmaSUPERTRIMMED_spaced,EDC 350 Instructional Design in Special Edc ,"4 cr UL Examination of the methods of identification, assessment, and instructional planning for individuals with learning disabilities. Curriculum design and modification/adaptation of instructional materials for struggling children in the special education and general education setting are covered.  A variety of classroom practices and strategies which emphasize and promote individual motivation, classroom management, transition planning, the use of assistive technology, and meeting the needs of diverse children are analyzed.  Required for Special Education-Learning Disabilities K-12 major. Fall only. Prereq: EDC-105, 150, 205, 250, 255; TEP Approval "
332,AlmaSUPERTRIMMED_spaced,EDC 360 Teaching Elementary Language Arts ,"3 cr UL Examination of reading and language arts methods. Survey of developmental reading including phonemic awareness, phonics, word recognition, fluency, vocabulary development, and comprehension.  Use of assessment to inform instruction, classroom organization and management of the reading program, and methods of teaching language arts, including their interrelationships with reading. Required for elementary certification. Winter only. Prereq: TEP Approval; EDC-302, 312, and 362 concurrently "
333,AlmaSUPERTRIMMED_spaced,EDC 361 Teaching Elementary Science ,"3 cr UL Examination of methods and materials in elementary science education. May include service learning project and action research project.  Required for elementary certification. Fall only. Prereq: TEP Approval; EDC-301, 311, and 363 concurrently "
334,AlmaSUPERTRIMMED_spaced,EDC 362 Teaching Elementary Mathematics ,"3 cr UL This course builds on EDC-262 and focuses on four areas: Teaching mathematics, working with students as individuals, organizing a class, and professionalism and reflective learning. Required for elementary certification. Winter only. Prereq: TEP Approval; MTH-202 and EDC-262; EDC-302, 312, 360 concurrently "
335,AlmaSUPERTRIMMED_spaced,EDC 363 Teaching Elementary Social Studies ,"3 cr UL Examination of methods and materials in elementary social studies education.  Required for elementary certification. Fall only. Prereq: TEP Approval; EDC-301, 311, and 361 concurrently "
336,AlmaSUPERTRIMMED_spaced,EDC 370 Instructional and Assistive Technology ,"2 cr UL Builds on basic skills and knowledge demonstrated through successful completion of Technology Modules so that students are well prepared to use technology effectively and appropriately for multiple purposes in their teaching.  Students learn to use technological tools, operations, and concepts to enhance learning and assessment, productivity, communication, and professional development.  Students learn about the ethical, legal, physical, and psychological issues and principles of technology use in schools.  Students utilize technology for curriculum planning and for instruction, including on-line learning experiences.  Students learn to use assistive technologies to enhance the learning of all children in ways that best meet individual needs. Required for elementary and secondary certification. Prereq: TEP Approval or EDS Major "
337,AlmaSUPERTRIMMED_spaced,EDC 373 Special Education for Classroom Teachers ,"3 cr UL Introduction to the teaching of exceptional students. Review of historical and legal issues in special education.  Characteristics of exceptional learners, birth through adolescence.  Examination of materials and methodology appropriate for instructing exceptional learners in inclusive classrooms.  Includes eight-hour practicum. Required for elementary and secondary certification (except Special Education major).  Winter only. Prereq: TEP Approval "
338,AlmaSUPERTRIMMED_spaced,EDC 383 Curriculum and Methods: Early Childhood ,"4 cr UL Preparation for planning and facilitating developmentally appropriate learning experiences for young children in the content areas of language, literacy, mathematics, science, social studies, the arts, health and safety. Techniques for adapting instruction to culturally diverse learners and those with developmental delays. Preparation in appropriate management and guidance techniques, and designing appropriate physical environments and schedules for young children. Students practice integrating systematic observation of young children's behavior with instructional design and assessment and program evaluation techniques. Students learn techniques for working cooperatively with families in the care and education of their children and with community services and referral procedures for children. Includes a 30-hour practicum in an early childhood site. Required for Early Childhood Endorsement. Classroom placement included. Fall only. Prereq: TEP Approval "
339,AlmaSUPERTRIMMED_spaced,EDC 399 Education Independent Study ,1-4 cr UL Individual investigation of an educational problem planned with faculty in Alma's Education Department. Prereq: Junior Standing; Permission 
340,AlmaSUPERTRIMMED_spaced,EDC 400 Issues and Contexts,2 cr UL Research into current topics and perennially important issues in education. Required for elementary certification and EDS major. Fall/Winter. Prereq: TEP Approval or EDS Major; Senior Standing 
341,AlmaSUPERTRIMMED_spaced,EDC 405 Curriculum Mthds in Special Ed - Field ,"1 cr UL Demonstration of the understanding of the IEP process by evaluating how goals and objectives are formulated to frame children's learning. Goals within an IEP are identified and an instructional unit implemented incorporating appropriate teaching strategies.  Individual growth as a result of the interventions is measured and the success of the instructional methods is analyzed and evaluated.  Appropriate individual performance assessments are created.  The ability to modify instruction based on assessment data is demonstrated. Includes 30 hours of Elementary/Middle/High placement.  Pass/Fail only. Required for Special Education-Learning Disabilities K-12 major. Fall only. Prereq: EDC-105, 150, 205, 255, 350, 355; TEP Approval; EDC-450 concurrently "
342,AlmaSUPERTRIMMED_spaced,EDC 430E Student Teaching Seminar - Elementary ,"3 cr UL Reflection on student teaching and professional issues. Classroom inquiry and analysis; self-reflection and professional development plans; representation in portfolio, web, and interviews; legal and ethical issues.  Required for elementary certification.  Note: Students must be approved for student teaching and have completed all core education and teaching major/minor courses prior to beginning student teaching. See department for exceptions. Prereq: TEP Approval; ST Approval; Take EDC-490E and EDC-491E concurrently "
343,AlmaSUPERTRIMMED_spaced,EDC 430S Student Teaching Seminar - Secondary ,"3 cr UL Reflection on student teaching and professional issues. Classroom inquiry and analysis; self-reflection and professional development plans; representation in portfolio, web and interviews; legal and ethical issues.  Required for secondary certification. Note: Students must be approved for student teaching and have completed all core education and teaching major/minor courses prior to beginning student teaching. See department for exceptions. Prereq: TEP Approval; ST Approval; Take EDC-490S and EDC-491S concurrently "
344,AlmaSUPERTRIMMED_spaced,EDC 445F Methods in World Languages E/S ,"2 cr UL Students spend 30 hours in a language classroom placement specific to the student's major and level (elementary or secondary) and will have specialized teaching methods support in World Languages with an emphasis on instructional planning, teaching, and assessment. Required for elementary (K-5) and secondary (6-12) World Language certification. Prereq: TEP Approval "
345,AlmaSUPERTRIMMED_spaced,EDC 445S Secondary Methods in Social Studies ,4 cr UL Survey of special teaching methods in student's major field of social studies. Required for secondary social studies certification. Prereq: TEP Approval 
346,AlmaSUPERTRIMMED_spaced,EDC 450 Curriculum Methods in Special Education ,"3 cr UL Preparation and planning for the development of curriculum and individualized teaching methodology appropriate for individuals with disabilities in the least restrictive environment. Basic principles of instructional design are discussed. Appropriate child performance assessments are created with students demonstrating the ability to modify instruction based on assessment data. Current practices and problems of instructing students with learning disabilities are addressed. Required for Special Education-Learning Disabilities K-12 major. Fall only. Prereq: EDC-105, 150, 205, 255, 350, 355; TEP Approval; EDC-405 concurrently "
347,AlmaSUPERTRIMMED_spaced,EDC 453 Assess and Remediation in Special Ed ,"4 cr UL This course provides pre-service teachers with the knowledge and skills necessary to complete a comprehensive educational evaluation, interpret the results, and develop an instructional plan to address individual youth needs and deficits.  Formal and informal assessment procedures are examined and include the evaluation of reading, language, mathematics, social/emotional development, vocational and transitional needs.  Techniques for communicating test results are discussed.  FERPA rules are addressed. Students will be working in the field on a full-time basies during the final 6-weeks of this course to study the content in the field.  Fall or Winter as determined by department. Prereq: EDC-105, 150, 205, 250, 255, 350, 355, 405 and 450; TEP Approval; EDC-455 and 495 concurrently "
348,AlmaSUPERTRIMMED_spaced,EDC 455 Special Ed Student Teaching Seminar ,"3 cr UL Work collaboratively to discuss strategic planning for students with learning difficulties. Design and prepare to implement  models of collaboration that enhance the participation of special education students within the general education environment. Discuss current topics in special education. Fall or Winter as determined by department. Prereq: EDC-105, 150, 205, 250, 255, 350, 355, 405, 450; TEP Approval; EDC-453 and 495 concurrently "
349,AlmaSUPERTRIMMED_spaced,EDC 460 Teaching the Struggling Reader,4 cr UL Survey of theory and methods associated with reading instruction for struggling readers. Emphasis placed on assessment of reading strengths and needs as well as specific strategies for reading improvement.  Includes supervised instruction.  Required for elementary certification. Fall only. Prereq: TEP Approval; Senior Standing 
350,AlmaSUPERTRIMMED_spaced,EDC 470 Educational Studies Internship ,"5 cr UL Application of educational concepts, skills, and theory, through participation in a work setting related to student's learning objectives and long-term goals. Supervision by faculty and sponsoring organization. Includes substantive reflection assignment. Requires instructor permission and junior standing. Fall/Winter/Spring/Summer. Prereq: 12 credits total in EDC including EDC-100 and 120 or EDC-103 and 130; and at least 3 credits of upper-level EDC credits; TEP Approval; Junior Standing. "
351,AlmaSUPERTRIMMED_spaced,EDC 480 Topics in Education ,2-4 cr UL Survey of a selected topic chosen for study. May be taken more than once for credit. Prereq: Permission 
352,AlmaSUPERTRIMMED_spaced,EDC 490E Directed Teaching - Elementary ,5 cr UL Teaching under the direction of a cooperating teacher in the public schools. Applications must be filed by November 15 of the academic year prior to directed teaching. Pass/fail only. Required for elementary certification. Fall/Winter. Prereq: TEP and ST Approval 
353,AlmaSUPERTRIMMED_spaced,EDC 490S Directed Teaching - Secondary ,5 cr UL Teaching under the direction of a cooperating teacher in the public schools. Applications must be filed by November 15 of the academic year prior to directed teaching. Pass/fail only. Required for secondary certification. Fall/Winter Prereq: TEP and ST Approval 
354,AlmaSUPERTRIMMED_spaced,EDC 491E Directed Teaching - Elementary ,5 cr UL Teaching under the direction of a cooperating teacher in the public schools. Applications must be filed by November 15 of the academic year prior to directed teaching. Pass/fail only. Required for elementary certification. Fall/Winter Prereq: TEP and ST Approval 
355,AlmaSUPERTRIMMED_spaced,EDC 491S Directed Teaching - Secondary ,5 cr UL Teaching under the direction of a cooperating teacher in the public schools. Applications must be filed by November 15 of the academic year prior to directed teaching. Pass/fail only. Required for secondary certification. Fall/Winter Prereq: TEP and ST Approval 
356,AlmaSUPERTRIMMED_spaced,EDC 493 Directed Teaching: Early Childhood ,"5 cr UL Directed teaching experience of 280 hours in an early childhood setting under the guidance of a professional early childhood educator. Under guidance of cooperating teacher, students work effectively with parents as partners in their children's education. Students in the Directed Teaching course regularly reflect on and evaluate their experience with a College Field Instructor. Junior or senior year. Must apply for student teaching by November 15 of junior year and be approved prior to beginning ECE student teaching. Pass/Fail only. Fall/Winter/Spring/Summer. Prereq: EDC-183, 281, 282, 283, 383, SOA-220; TEP and ST Approval "
357,AlmaSUPERTRIMMED_spaced,EDC 495 Special Education Student Teaching ,"6 cr UL An 8 week directed teaching experience in a special education classroom setting under the guidance of a special education professional.  The special education teacher and candidate work collaboratively to discuss strategic planning and accommodations for students with learning difficulties. The candidate will design and prepare to implement units of instruction and will work collaboratively to ensure learning for special education students in a pull-out setting and within the general education environment. Students will differentiate instruction for remediation and modify general education curriculum for student diverse learning needs. Fall or Winter as determined by department. Prereq: EDC-105, 150, 205, 250, 255, 350, 355, 405 and 450; TEP and ST Approval; EDC-453 and 455 concurrently "
358,AlmaSUPERTRIMMED_spaced,EDC 499 Education Independent Study ,"4 cr UL Individual investigation of an educational problem or development of a creative, usable project. Prereq: Senior Standing, EDC or EDS major, and Permission "
359,AlmaSUPERTRIMMED_spaced,ENG 100 College Rhetoric I ,"4 cr Development of writing as a process of thinking and communication that involves stages of generating, drafting and revising. Emphasis on writing in several forms for a variety of purposes and audiences. Review of basic paragraph, sentence and spelling skills. Regular conferences to discuss writing. "
360,AlmaSUPERTRIMMED_spaced,ENG 101 College Rhetoric II,"4 cr Developing critical thinking and reading skills with emphasis on analytical, persuasive and research writing. Development of style and voice. Evaluation of writing from various disciplines and contemporary issues. Requires ENG-100 or placement. "
361,AlmaSUPERTRIMMED_spaced,ENG 110 Studies in Literature ,"AH 4 cr Thematic approach to understanding, analyzing and appreciating literature. Courses may focus on particular genres, like poetry or the short story, or focus on themes like gothic writers, environmental literature, or the Holocaust. This course is designed to be introductory and is open to students with a wide range of backgrounds and experiences with literary studies. Course does not count toward the English major. "
362,AlmaSUPERTRIMMED_spaced,ENG 120 Literary Analysis,"AH 4 cr Preparation for advanced study of literature and language, including vocabulary, critical approaches, and writing strategies employed in literary analysis. This course is required for a major or minor in English, but open to all students with a solid foundation in reading and writing. "
363,AlmaSUPERTRIMMED_spaced,ENG 180 Elements of Poetry ,"AH  2-4 cr This class explores everything about poetry that is not words-things like image, space, silence, music, motion.  We will explore a wide range of poetry, from the I magi sts, the Beats, haiku, proverb, Kaddish, contrapuntal, and renga, and develop a greater understanding of and appreciation for poetry. "
364,AlmaSUPERTRIMMED_spaced,ENG 180 FM Always a River: Fishing in Literature,"AH 4 cr Always a River will involve intensive reading  and discussion about fishing in addition to  writing nature essays.  As a class we will also  travel five different days to Grayling to fish in  the Ausable under the tutelage of professional  guides from Old Ausable Fly Shop.  Lastly, we  will spend at least one day cleaning up the river as a class.  The focus of the course is thus  three-fold: to explore and read about fishing in  literature, especially Michigan literature, to  receive hands-on instruction in the art of fly  fishing and river ecology, and to require  students to write several nature essays. "
365,AlmaSUPERTRIMMED_spaced,ENG 180 GM Geology and Mythology of Greece,"AH 4 cr Greece and the Greek Isles nurtured a civilization  whose impact on literature, politics, and  philosophy continues to the day.  They are also  home to some of the most distinctive and  important geology in the world.  This course will  explore the physical forces, which shaped Greek  landscapes, then look at the way these landscapes  in turn helped shape the history and culture of  the people who lived on them.  It will visit  sites that illustrate the geological mechanisms,  which formed the region's distinctive beauty, and  discuss historic events like the catastrophic  1686 B.C.E. volcanic eruption on Santorini, which  affected settlements across the Mediterranean.  The course will also explore how Greek  literature, from ancient works like the Odyssey  to modern classics like Zorba the Greek, uses  this environment to trace the human condition.  Sites of study will most likely include Athens, "
366,AlmaSUPERTRIMMED_spaced,ENG 182 Off-Campus: American Experience Experience: Literary and Cultural Voices ,"AH  4 cr Special emphasis on travel to develop historical and cultural awareness as it adds to the richness of the American literary experience such as writers of the Southwest in Taos, New Mexico, New England writers in Martha's Vineyard and Key West writers in Florida.  Genres, periods and authors vary. "
367,AlmaSUPERTRIMMED_spaced,ENG 183 Off-Campus: British Literature  Culture,"AH 4 cr Special emphasis on travel to develop historical and cultural awareness as it adds to the richness of the British literary experience such as Shakespeare and Company in London and Medieval Literature in England. Genres, periods and authors vary. Spring Term only. "
368,AlmaSUPERTRIMMED_spaced,ENG 183M Medieval  Renaissance Drama in London,"AH 4 cr Special emphasis on travel to develop historical and cultural awareness as it adds to the richness of the British literary experience such as Shakespeare and Company in London and Medieval Literature in England. Genres, periods and authors vary. Spring Term only. "
369,AlmaSUPERTRIMMED_spaced,ENG 190 Introduction to Creative Writing ,"AH  4 cr Writing in different genres, including poetry, short fiction, drama and creative nonfiction. Critiquing of student and professional writing. "
370,AlmaSUPERTRIMMED_spaced,ENG 201 Advanced Rhetoric,"AH 4 cr UL Exploring the principles of invention, arrangement and style beyond the level of ENG-101. Emphasis on connections between what writers say and how they say it. In-depth critiquing of student and professional writing. Prereq: ENG-101 or Proficiency "
371,AlmaSUPERTRIMMED_spaced,ENG 202 Digital Rhetoric,"AH 4 cr UL Exploration of the rhetorical conventions and contexts of writing in digital contexts, as well as the intersections between textual and visual choices. Students explore writing in a variety of digital contexts and will read and discuss scholarly methods for thinking critically about the place of writing in new media. Prereq: ENG-101 or Equivalent and a 200-level writing course "
372,AlmaSUPERTRIMMED_spaced,ENG 210 Teaching Writing,"AH 4 cr UL Development of written fluency and critical evaluation skills; introduction to central theories of reading and writing instruction. Designed for future teachers in any discipline, writing center advisors, or those going into any field that requires evaluation of writing such as editing and publishing. "
